#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000902775.1|SAMN12388701|GCA_015890985.1|Corynebacterium striatum||ICDC.Cs352|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851711	GCA_015890985.1	Contig	84166	2776254	87	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388701	"ICDC.Cs352","SRS5171136"	Institute for Communicable Disease Control and Prevention, China CDC	2017-10-31	clinical	23716878	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs352	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs352	NULL	NULL	PDT000902775.1	2020-12-03	43770	DACSAR	DACSAR000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902776.1|SAMN12388700|GCA_015891085.1|Corynebacterium striatum||ICDC.Cs351|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851712	GCA_015891085.1	Contig	124823	2915986	112	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388700	"ICDC.Cs351","SRS5171135"	Institute for Communicable Disease Control and Prevention, China CDC	2017-10-29	clinical	23716978	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs351	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs351	NULL	NULL	PDT000902776.1	2020-12-03	43770	DACSAT	DACSAT000000000.1	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tetA"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tetA"	2	"merA=HMM,qacEdelta1"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902777.1|SAMN12388699|GCA_015891065.1|Corynebacterium striatum||ICDC.Cs350|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851713	GCA_015891065.1	Contig	88521	3006385	115	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388699	"ICDC.Cs350","SRS5171134"	Institute for Communicable Disease Control and Prevention, China CDC	2017-10-26	clinical	23716968	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs350	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs350	NULL	NULL	PDT000902777.1	2020-12-03	43770	DACSAS	DACSAS000000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aac(3)-XI,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	"aac(3)-XI,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	0	NULL	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902778.1|SAMN12388679|GCA_015890885.1|Corynebacterium striatum||ICDC.Cs262|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851714	GCA_015890885.1	Contig	125374	2758855	65	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388679	"ICDC.Cs262","SRS5171133"	Institute for Communicable Disease Control and Prevention, China CDC	2017-12-02	clinical	23716778	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs262	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs262	NULL	NULL	PDT000902778.1	2020-12-03	43770	DACSAQ	DACSAQ000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902779.1|SAMN12388698|GCA_015890785.1|Corynebacterium striatum||ICDC.Cs348|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851715	GCA_015890785.1	Contig	81915	2920778	126	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388698	"ICDC.Cs348","SRS5171132"	Institute for Communicable Disease Control and Prevention, China CDC	2017-10-23	clinical	23716678	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs348	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs348	NULL	NULL	PDT000902779.1	2020-12-03	43770	DACSAP	DACSAP000000000.1	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tetA"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tetA"	2	"merA=HMM,qacEdelta1"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902780.1|SAMN12388697||Corynebacterium striatum||ICDC.Cs347|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851716	NULL	NULL	124823	2912429	119	NULL	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388697	"ICDC.Cs347","SRS5171131"	Institute for Communicable Disease Control and Prevention, China CDC	2017-10-23	clinical	NULL	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs347	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs347	NULL	NULL	PDT000902780.1	2020-12-03	43770	NULL	NULL	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tetA"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tetA"	1	"qacEdelta1"	0	NULL	3.9.3	2020-11-09.1	NUCLEOTIDE	1
PDT000902781.1|SAMN12388686||Corynebacterium striatum||ICDC.Cs284|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851717	NULL	NULL	88669	2798658	94	NULL	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388686	"ICDC.Cs284","SRS5171130"	Institute for Communicable Disease Control and Prevention, China CDC	2017-11-02	clinical	NULL	China: Guangzhou	patient	NULL	sputum	23.13 N 113.26 E	NULL	NULL	ICDC.Cs284	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs284	NULL	NULL	PDT000902781.1	2020-12-03	43770	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	1	"qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	NUCLEOTIDE	1
PDT000902782.1|SAMN12388685|GCA_015890655.1|Corynebacterium striatum||ICDC.Cs283|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851718	GCA_015890655.1	Contig	88297	2756662	96	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388685	"ICDC.Cs283","SRS5171129"	Institute for Communicable Disease Control and Prevention, China CDC	2017-11-01	clinical	23716558	China: Guangzhou	patient	NULL	sputum	23.13 N 113.26 E	NULL	NULL	ICDC.Cs283	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs283	NULL	NULL	PDT000902782.1	2020-12-03	43770	DACSAN	DACSAN000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902783.1|SAMN12388766|GCA_015890645.1|Corynebacterium striatum||ICDC.Cs516|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851719	GCA_015890645.1	Contig	62328	2799113	119	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388766	"ICDC.Cs516","SRS5171128"	Institute for Communicable Disease Control and Prevention, China CDC	2018-01-29	clinical	23716568	China: Guangzhou	patient	NULL	sputum	23.13 N 113.26 E	NULL	NULL	ICDC.Cs516	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs516	NULL	NULL	PDT000902783.1	2020-12-03	43770	DACSAK	DACSAK000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902784.1|SAMN12388765|GCA_015890625.1|Corynebacterium striatum||ICDC.Cs482|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851720	GCA_015890625.1	Contig	125312	2761001	65	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388765	"ICDC.Cs482","SRS5171127"	Institute for Communicable Disease Control and Prevention, China CDC	2018-03-16	clinical	23716538	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs482	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs482	NULL	NULL	PDT000902784.1	2020-12-03	43770	DACSAM	DACSAM000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902785.1|SAMN12388760|GCA_015890565.1|Corynebacterium striatum||ICDC.Cs457|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851721	GCA_015890565.1	Contig	83489	2786343	78	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388760	"ICDC.Cs457","SRS5171126"	Institute for Communicable Disease Control and Prevention, China CDC	2018-02-27	clinical	23716468	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs457	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs457	NULL	NULL	PDT000902785.1	2020-12-03	43770	DACSAF	DACSAF000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902786.1|SAMN12388759|GCA_015890585.1|Corynebacterium striatum||ICDC.Cs454|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851722	GCA_015890585.1	Contig	111548	2758473	67	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388759	"ICDC.Cs454","SRS5171124"	Institute for Communicable Disease Control and Prevention, China CDC	2018-02-27	clinical	23716478	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs454	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs454	NULL	NULL	PDT000902786.1	2020-12-03	43770	DACSAL	DACSAL000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902787.1|SAMN12388758||Corynebacterium striatum||ICDC.Cs451|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851723	NULL	NULL	161690	2765845	63	NULL	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388758	"ICDC.Cs451","SRS5171180"	Institute for Communicable Disease Control and Prevention, China CDC	2018-02-26	clinical	NULL	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs451	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs451	NULL	NULL	PDT000902787.1	2020-12-03	43770	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	0	NULL	0	NULL	3.9.3	2020-11-09.1	NUCLEOTIDE	1
PDT000902788.1|SAMN12388707|GCA_015890605.1|Corynebacterium striatum||ICDC.Cs360|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851724	GCA_015890605.1	Contig	83393	2721875	73	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388707	"ICDC.Cs360","SRS5171123"	Institute for Communicable Disease Control and Prevention, China CDC	2017-11-09	clinical	23716498	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs360	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs360	NULL	NULL	PDT000902788.1	2020-12-03	43770	DACSAH	DACSAH000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902789.1|SAMN12388710|GCA_015890545.1|Corynebacterium striatum||ICDC.Cs363|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851725	GCA_015890545.1	Contig	89436	2902587	95	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388710	"ICDC.Cs363","SRS5171122"	Institute for Communicable Disease Control and Prevention, China CDC	2017-11-17	clinical	23716438	China: Tangshan	patient	NULL	sputum	39.63 N 118.18 E	NULL	NULL	ICDC.Cs363	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs363	NULL	NULL	PDT000902789.1	2020-12-03	43770	DACSAI	DACSAI000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"aac(3)-XI,erm(X),tet(W)=MISTRANSLATION"	"aac(3)-XI,erm(X),tet(W)=MISTRANSLATION"	1	"merA=HMM"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902790.1|SAMN12388675|GCA_015890505.1|Corynebacterium striatum||ICDC.Cs247|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851726	GCA_015890505.1	Contig	100930	2939451	124	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388675	"ICDC.Cs247","SRS5171121"	Institute for Communicable Disease Control and Prevention, China CDC	2017-11-13	clinical	23716398	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs247	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs247	NULL	NULL	PDT000902790.1	2020-12-03	43770	DACSAJ	DACSAJ000000000.1	NULL	NULL	NULL	0	0	0	0	10	10	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tet(W),tetA"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tet(W),tetA"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902791.1|SAMN12388627|GCA_015890525.1|Corynebacterium striatum||ICDC.Cs038|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851727	GCA_015890525.1	Contig	121584	2959412	103	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388627	"ICDC.Cs038","SRS5171119"	Institute for Communicable Disease Control and Prevention, China CDC	2016-01-18	clinical	23716428	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs038	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs038	NULL	NULL	PDT000902791.1	2020-12-03	43770	DACSAG	DACSAG000000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aac(3)-XI,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	"aac(3)-XI,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	0	NULL	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902792.1|SAMN12388628|GCA_015890465.1|Corynebacterium striatum||ICDC.Cs039|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851728	GCA_015890465.1	Contig	100191	2887728	118	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388628	"ICDC.Cs039","SRS5171118"	Institute for Communicable Disease Control and Prevention, China CDC	2016-01-20	clinical	23716358	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs039	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs039	NULL	NULL	PDT000902792.1	2020-12-03	43770	DACSAE	DACSAE000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"aac(6')-Ib3,sul1,tet(W)"	"aac(6')-Ib3,sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902793.1|SAMN12388629|GCA_015890485.1|Corynebacterium striatum||ICDC.Cs042|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851729	GCA_015890485.1	Contig	85721	2861238	94	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388629	"ICDC.Cs042","SRS5171117"	Institute for Communicable Disease Control and Prevention, China CDC	2016-01-20	clinical	23716388	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs042	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs042	NULL	NULL	PDT000902793.1	2020-12-03	43770	DACSAD	DACSAD000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"tet(W)=PARTIAL_END_OF_CONTIG"	"tet(W)=PARTIAL_END_OF_CONTIG"	0	NULL	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902794.1|SAMN12388630|GCA_015890445.1|Corynebacterium striatum||ICDC.Cs045|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851730	GCA_015890445.1	Contig	82470	2707965	80	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388630	"ICDC.Cs045","SRS5171116"	Institute for Communicable Disease Control and Prevention, China CDC	2016-01-26	clinical	23716348	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs045	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs045	NULL	NULL	PDT000902794.1	2020-12-03	43770	DACSAC	DACSAC000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"aac(3)-XI"	"aac(3)-XI"	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902795.1|SAMN12388631|GCA_015890425.1|Corynebacterium striatum||ICDC.Cs050|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851731	GCA_015890425.1	Contig	83765	2743660	85	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388631	"ICDC.Cs050","SRS5171115"	Institute for Communicable Disease Control and Prevention, China CDC	2016-02-03	clinical	23716318	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs050	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs050	NULL	NULL	PDT000902795.1	2020-12-03	43770	DACSAA	DACSAA000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000902796.1|SAMN12388632|GCA_015890405.1|Corynebacterium striatum||ICDC.Cs053|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851732	GCA_015890405.1	Contig	105598	2877725	117	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388632	"ICDC.Cs053","SRS5171114"	Institute for Communicable Disease Control and Prevention, China CDC	2016-02-14	clinical	23716298	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs053	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs053	NULL	NULL	PDT000902796.1	2020-12-03	43770	DACSAB	DACSAB000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"aac(3)-XI,erm(X),tet(W)"	"aac(3)-XI,erm(X),tet(W)"	1	"merA=HMM"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902797.1|SAMN12388633|GCA_015890375.1|Corynebacterium striatum||ICDC.Cs054|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851733	GCA_015890375.1	Contig	85195	2787947	91	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388633	"ICDC.Cs054","SRS5171113"	Institute for Communicable Disease Control and Prevention, China CDC	2016-02-14	clinical	23716288	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs054	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs054	NULL	NULL	PDT000902797.1	2020-12-03	43770	DACRZZ	DACRZZ000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000902798.1|SAMN12388634|GCA_015890365.1|Corynebacterium striatum||ICDC.Cs058|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR9851734	GCA_015890365.1	Contig	105780	2939489	104	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA557067	Beijing Ditan Hospital, Capital Medical University	SAMN12388634	"ICDC.Cs058","SRS5171112"	Institute for Communicable Disease Control and Prevention, China CDC	2016-02-14	clinical	23716278	China: Beijing	patient	NULL	sputum	39.90 N 116.40 E	NULL	NULL	ICDC.Cs058	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2020-08-28	ICDC.Cs058	NULL	NULL	PDT000902798.1	2020-12-03	43770	DACRZX	DACRZX000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"aac(3)-XI,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tetA"	"aac(3)-XI,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tetA"	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
