#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001185454.2|SAMEA7853238|GCA_905218895.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905218895.2	Complete Genome	5066607	5197279	3	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA7853238	"112","AI2602","ERS5599717"	NULL	2018	clinical	37458218	Spain	Homo sapiens	NULL	Hospital Universitario Gregorio Maranon (Madrid)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185454.2	2022-11-17	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	14	14	NULL	"aac(6')-Ib-cr5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaCMY,blaKPC-2,blaOXA-1,catB3,fosA7=MISTRANSLATION,mph(A),sul1,sul2,tet(A)"	"aac(6')-Ib-cr5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaCMY,blaKPC-2,blaOXA-1,catB3,fosA7=MISTRANSLATION,mph(A),sul1,sul2,tet(A)"	5	"arsC=HMM,asr=HMM,fieF,merP=HMM,qacEdelta1"	1	"sinH=HMM"	3.11.2	2022-12-19.1	COMBINED	1
PDT001185455.2|SAMEA7853256|GCA_905219065.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905219065.2	Complete Genome	5142846	5418684	4	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA7853256	"8","AI2642","ERS5599735"	NULL	2018	clinical	37458578	Spain	Homo sapiens	NULL	Hospital Universitario La Paz (Madrid)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185455.2	2022-11-17	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	15	15	NULL	"aac(3)-IIe,aac(6')-Ib,aac(6')-If,aadA1,blaCMY,blaIMP-22,blaKPC-2,blaOXA-2,blaTEM,blaTEM=PARTIAL,dfrA1,qnrB2,sat2,sul1,sul2"	"aac(3)-IIe,aac(6')-Ib,aac(6')-If,aadA1,blaCMY,blaIMP-22,blaKPC-2,blaOXA-2,blaTEM,blaTEM=PARTIAL,dfrA1,qnrB2,sat2,sul1,sul2"	33	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB=PARTIAL,pcoC,pcoD,pcoE,pcoR,pcoS,pcoS=PARTIAL,qacE=PARTIAL,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	1	"sinH=HMM"	3.11.2	2022-12-19.1	COMBINED	1
PDT001185456.2|SAMEA7962729|GCA_905232395.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905232395.2	Complete Genome	4861824	4936304	2	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA7962729	"402","AI2609","ERS5649876"	NULL	2018	clinical	37459298	Spain	Homo sapiens	NULL	Hospital Universitario Gregorio Maranon (Madrid)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185456.2	2022-11-17	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	10	10	NULL	"aac(6')-Ib4,aadA1,blaCMY-180,blaVIM-1,catA1,catB2,dfrB1,qnrB2,qnrB38,sul1"	"aac(6')-Ib4,aadA1,blaCMY-180,blaVIM-1,catA1,catB2,dfrB1,qnrB2,qnrB38,sul1"	5	"arsC=HMM,asr=HMM,fieF,qacE=PARTIAL,qacEdelta1"	1	"sinH=HMM"	3.11.2	2022-12-19.1	COMBINED	1
PDT001185457.2|SAMEA7962742|GCA_905232515.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905232515.2	Complete Genome	5150246	5572228	5	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA7962742	"22","AI2661","ERS5649889"	NULL	2018	clinical	37459558	Spain	Homo sapiens	NULL	Hospital Universitario Central de Asturias (Oviedo)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185457.2	2022-11-17	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	15	15	NULL	"aac(3)-IIe,aac(6')-Ib-cr5,aadA1,arr-3,blaCMY-48,blaDHA-1,blaOXA-1,blaOXA-48,catB3,dfrA1,fosA3,qnrB4,sat2,sul1,tet(A)"	"aac(3)-IIe,aac(6')-Ib-cr5,aadA1,arr-3,blaCMY-48,blaDHA-1,blaOXA-1,blaOXA-48,catB3,dfrA1,fosA3,qnrB4,sat2,sul1,tet(A)"	40	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,qacE=PARTIAL,qacEdelta1,shsP,silA,silB,silC,silE,silF,silR,silS,trxLHR,yfdX1,yfdX2"	1	"sinH=HMM"	3.11.2	2022-12-19.1	COMBINED	1
PDT001185461.2|SAMEA8065677|GCA_905329885.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905329885.2	Complete Genome	5082481	5404079	6	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA8065677	"22","AI2826","ERS5752848"	NULL	2018	clinical	33668848	Spain	Homo sapiens	NULL	Hospital Universitario Gregorio Maranon (Madrid)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185461.2	2022-05-30	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaCMY-48,blaKPC-2,blaTEM=PARTIAL,dfrA1,dfrA27,sat2,sul1"	"aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaCMY-48,blaKPC-2,blaTEM=PARTIAL,dfrA1,dfrA27,sat2,sul1"	25	"arsA,arsB,arsC,arsC=HMM,arsD,arsD=PARTIAL,arsR,asr=HMM,fieF,merP=HMM,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silR,silS"	1	"sinH=HMM"	3.10.24	2022-04-04.1	COMBINED	1
PDT001185463.2|SAMEA8158486|GCA_905335675.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905335675.2	Contig	3060796	5264916	37	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA8158486	"0","AI3058","ERS5845254"	NULL	2016	clinical	37461488	Spain	Homo sapiens	NULL	Hospital Infanta Leonor (Madrid)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185463.2	2022-11-17	546	CAJOXJ	CAJOXJ000000000.2	NULL	NULL	NULL	0	0	0	0	16	16	NULL	"aac(6')-Ib-cr5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaCMY,blaDHA-15,blaKPC-2,blaOXA-1,catB3,fosA7=MISTRANSLATION,mph(A),qnrB4,sul1,sul2,tet(A)"	"aac(6')-Ib-cr5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaCMY,blaDHA-15,blaKPC-2,blaOXA-1,catB3,fosA7=MISTRANSLATION,mph(A),qnrB4,sul1,sul2,tet(A)"	11	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merP=HMM,qacE=PARTIAL,qacEdelta1"	1	"sinH=HMM"	3.11.2	2022-12-19.1	COMBINED	1
PDT001185465.2|SAMEA8158485|GCA_905338045.2|Citrobacter freundii|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905338045.2	Complete Genome	5085387	5355965	8	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA8158485	"0","AI3057","ERS5845253"	NULL	2015	clinical	33671728	Spain	Homo sapiens	NULL	Hospital Universitario Gregorio Maranon (Madrid)	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	NULL	NULL	NULL	NULL	NULL	PDT001185465.2	2022-05-30	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"aac(6')-If,blaCMY,blaKPC-2,blaTEM=PARTIAL"	"aac(6')-If,blaCMY,blaKPC-2,blaTEM=PARTIAL"	11	"arsC=HMM,asr=HMM,fieF,merA=HMM,merD,merE,merF,merP,merP=HMM,merR,merT"	1	"sinH=HMM"	3.10.24	2022-04-04.1	COMBINED	1
PDT001185466.2|SAMEA8158506|GCA_905337805.2|Citrobacter koseri|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905337805.2	Complete Genome	4634954	4762820	4	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA8158506	"0","AN2353","ERS5845274"	NULL	2018	clinical	33672108	Spain	Homo sapiens	NULL	Hospital Universitario Lucus Augusti (Lugo)	NULL	NULL	NULL	NULL	Citrobacter koseri	NULL	NULL	545	NULL	NULL	NULL	NULL	NULL	PDT001185466.2	2022-05-30	545	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCKO,blaOXA-48"	"blaCKO,blaOXA-48"	2	"asr=HMM,fieF"	7	"iucA,iucB,iucC,iutA,senB,ybtP,ybtQ"	3.10.24	2022-04-04.1	COMBINED	1
PDT001185467.2|SAMEA8158505|GCA_905337845.2|Citrobacter koseri|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_905337845.2	Complete Genome	4664620	4833807	3	NULL	Generic	PRJEB42440	CNAG-CRG	SAMEA8158505	"0","AN2351","ERS5845273"	NULL	2018	clinical	33673528	Spain	Homo sapiens	NULL	Hospital Universitario Lucus Augusti (Lugo)	NULL	NULL	NULL	NULL	Citrobacter koseri	NULL	NULL	545	NULL	NULL	NULL	NULL	NULL	PDT001185467.2	2022-05-30	545	NULL	NULL	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"aph(3'')-Ib,aph(6)-Id=PARTIAL,blaCKO,blaOXA-48,blaTEM-1,floR,sul2"	"aph(3'')-Ib,aph(6)-Id=PARTIAL,blaCKO,blaOXA-48,blaTEM-1,floR,sul2"	2	"asr=HMM,fieF"	7	"iucA,iucB,iucC,iutA,senB,ybtP,ybtQ"	3.10.24	2022-04-04.1	COMBINED	1
PDT001187331.1|SAMN16679752|GCA_021014055.1|Citrobacter sedlakii|||Beta-lactamase	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13005144	GCA_021014055.1	Contig	391979	5176408	72	SKESA v. 2.2	Beta-lactamase	PRJNA593956	shandong university	SAMN16679752	"Citrobacter sedlakii Z1","Enterobacteriaceae","SRS7668837"	NULL	NULL	NULL	30359168	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter sedlakii Z1	Citrobacter sedlakii	NULL	NULL	67826	SHANDONG UNIVERSITY	2021-11-30	NULL	NULL	NULL	PDT001187331.1	2021-11-30	67826	DAFFRK	DAFFRK000000000.1	NULL	NULL	NULL	0	0	0	0	27	27	NULL	"aac(3)-IVa,aac(6')-Ib-cr5,aadA1,aadA2=PARTIAL_END_OF_CONTIG,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-2,arr-3,blaCTX-M-14,blaNDM-5,blaOXA-1,blaOXA-10,blaSED,ble,catB3,cmlA5,dfrA12,dfrA14,floR,fosA3,mph(A),qnrS1,sul1,tet(A),tet(A)=PARTIAL_END_OF_CONTIG"	"aac(3)-IVa,aac(6')-Ib-cr5,aadA1,aadA2=PARTIAL_END_OF_CONTIG,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-2,arr-3,blaCTX-M-14,blaNDM-5,blaOXA-1,blaOXA-10,blaSED,ble,catB3,cmlA5,dfrA12,dfrA14,floR,fosA3,mph(A),qnrS1,sul1,tet(A),tet(A)=PARTIAL_END_OF_CONTIG"	7	"arsC=HMM,asr=HMM,fieF,qacEdelta1,terD,terW,terZ"	0	NULL	3.10.18	2021-09-30.1	COMBINED	1
PDT001187332.1|SAMN16679754|GCA_021014215.1|Citrobacter sedlakii|||Beta-lactamase	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13008891	GCA_021014215.1	Contig	500154	5266804	74	SKESA v. 2.2	Beta-lactamase	PRJNA593956	shandong university	SAMN16679754	"Citrobacter sedlakii Z2","Enterobacteriaceae","SRS7672339"	NULL	NULL	NULL	30359348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter sedlakii Z2	Citrobacter sedlakii	NULL	NULL	67826	SHANDONG UNIVERSITY	2021-11-30	NULL	NULL	NULL	PDT001187332.1	2021-11-30	67826	DAFFRO	DAFFRO000000000.1	NULL	NULL	NULL	0	0	0	0	27	27	NULL	"aac(3)-IVa,aac(6')-Ib-cr5,aadA1,aadA2=PARTIAL_END_OF_CONTIG,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-2,arr-3,blaCTX-M-14,blaNDM-5,blaOXA-1,blaOXA-10,blaSED,ble,catB3,cmlA5,dfrA12,dfrA14,floR,fosA3,mph(A),qnrS1,sul1,tet(A),tet(A)=PARTIAL_END_OF_CONTIG"	"aac(3)-IVa,aac(6')-Ib-cr5,aadA1,aadA2=PARTIAL_END_OF_CONTIG,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-2,arr-3,blaCTX-M-14,blaNDM-5,blaOXA-1,blaOXA-10,blaSED,ble,catB3,cmlA5,dfrA12,dfrA14,floR,fosA3,mph(A),qnrS1,sul1,tet(A),tet(A)=PARTIAL_END_OF_CONTIG"	7	"arsC=HMM,asr=HMM,fieF,qacEdelta1,terD,terW,terZ"	0	NULL	3.10.18	2021-09-30.1	COMBINED	1
PDT001187333.1|SAMN16679767|GCA_021014135.1|Citrobacter sedlakii|||Beta-lactamase	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13013101	GCA_021014135.1	Contig	433071	5175397	73	SKESA v. 2.2	Beta-lactamase	PRJNA593956	shandong university	SAMN16679767	"Citrobacter sedlakii Z3","Enterobacteriaceae","SRS7676205"	NULL	NULL	NULL	30359248	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter sedlakii Z3	Citrobacter sedlakii	NULL	NULL	67826	SHANDONG UNIVERSITY	2021-11-30	NULL	NULL	NULL	PDT001187333.1	2021-11-30	67826	DAFFRL	DAFFRL000000000.1	NULL	NULL	NULL	0	0	0	0	27	27	NULL	"aac(3)-IVa,aac(6')-Ib-cr5,aadA1,aadA2=PARTIAL_END_OF_CONTIG,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-2,arr-3,blaCTX-M-14,blaNDM-5,blaOXA-1,blaOXA-10,blaSED,ble,catB3,cmlA5,dfrA12,dfrA14,floR,fosA3,mph(A),qnrS1,sul1,tet(A),tet(A)=PARTIAL_END_OF_CONTIG"	"aac(3)-IVa,aac(6')-Ib-cr5,aadA1,aadA2=PARTIAL_END_OF_CONTIG,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-2,arr-3,blaCTX-M-14,blaNDM-5,blaOXA-1,blaOXA-10,blaSED,ble,catB3,cmlA5,dfrA12,dfrA14,floR,fosA3,mph(A),qnrS1,sul1,tet(A),tet(A)=PARTIAL_END_OF_CONTIG"	7	"arsC=HMM,asr=HMM,fieF,qacEdelta1,terD,terW,terZ"	0	NULL	3.10.18	2021-09-30.1	COMBINED	1
PDT001187337.1|SAMN16679863|GCA_021014095.1|Citrobacter freundii|||Beta-lactamase	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR13065542	GCA_021014095.1	Contig	465272	5273702	53	SKESA v. 2.2	Beta-lactamase	PRJNA593956	shandong university	SAMN16679863	"Citrobacter freundii_CRCF_Z9","Enterobacteriaceae","SRS7721566"	NULL	NULL	NULL	30359208	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter freundii_CRCF_Z9	Citrobacter freundii	NULL	NULL	546	SHANDONG UNIVERSITY	2021-11-30	NULL	NULL	NULL	PDT001187337.1	2021-11-30	546	DAFFRJ	DAFFRJ000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaCMY-152,blaNDM-5,ble"	"blaCMY-152,blaNDM-5,ble"	10	"arsC=HMM,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,psi-GI,trxLHR,yfdX1,yfdX2"	1	"sinH=HMM"	3.10.18	2021-09-30.1	COMBINED	1
PDT001187836.1|SAMN23521422|GCA_021028235.1|Citrobacter freundii||2021GO-0206|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR17084745	GCA_021028235.1	Contig	155919	4988555	98	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA288601	Centers for Disease Control and Prevention.  Division of Healthcare Quality Promotion	SAMN23521422	"2021GO-0206","SRS11192992"	MDH Labs Administration	2021	clinical	30377088	USA	Homo sapiens	hopsital aqcuired infection	Stool specimen	NULL	NULL	NULL	2021GO-0206	Citrobacter freundii	NULL	NULL	546	MARYLAND DEPARTMENT OF HEALTH	2021-12-01	2021GO-0206	NULL	NULL	PDT001187836.1	2021-12-02	546	ABECCA	ABECCA000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaCMY-34,blaNDM-5,ble,qnrB6"	"blaCMY-34,blaNDM-5,ble,qnrB6"	22	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.18	2021-09-30.1	COMBINED	1
PDT001187854.1|SAMN23521405|GCA_021027935.1|Citrobacter freundii||2021GO-0187|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR17084764	GCA_021027935.1	Contig	507213	5370002	53	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA288601	Centers for Disease Control and Prevention.  Division of Healthcare Quality Promotion	SAMN23521405	"2021GO-0187","SRS11192973"	MDH Labs Administration	2021	clinical	30376768	USA	Homo sapiens	hopsital aqcuired infection	Urinary catheter specimen	NULL	NULL	NULL	2021GO-0187	Citrobacter freundii	NULL	NULL	546	MARYLAND DEPARTMENT OF HEALTH	2021-12-01	2021GO-0187	NULL	NULL	PDT001187854.1	2021-12-02	546	ABECBN	ABECBN000000000.1	NULL	NULL	NULL	0	0	0	0	14	14	NULL	"aac(3)-IId,aac(6')-If,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaOXA-181,blaTEM-1,dfrA17,mph(A),qnrB38,qnrS1,sul1,tet(A)"	"aac(3)-IId,aac(6')-If,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaOXA-181,blaTEM-1,dfrA17,mph(A),qnrB38,qnrS1,sul1,tet(A)"	9	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,qacEdelta1"	1	"sinH=HMM"	3.10.18	2021-09-30.1	COMBINED	1
PDT001192456.1|SAMEA9651968||Citrobacter freundii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR6938787	NULL	NULL	228290	5374594	99	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA9651968	"67cfed76-fa86-11eb-a761-fa163eac3af7","ERS7376307"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	WELLCOME SANGER INSTITUTE	2021-11-13	NULL	NULL	NULL	PDT001192456.1	2021-12-03	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	20	20	NULL	"aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr5,aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaOXA-1,blaSED,blaTEM-1,catA1,catB3=PARTIAL,catB3=PARTIAL_END_OF_CONTIG,dfrA1,dfrA14,qnrB1,sul1,sul2,tet(A)"	"aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr5,aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaOXA-1,blaSED,blaTEM-1,catA1,catB3=PARTIAL,catB3=PARTIAL_END_OF_CONTIG,dfrA1,dfrA14,qnrB1,sul1,sul2,tet(A)"	28	"arsC,fieF,merB,merC,merD,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,pcoS=PARTIAL_END_OF_CONTIG,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.10.18	2021-09-30.1	NUCLEOTIDE	1
PDT001194754.1|SAMEA9845233||Citrobacter freundii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR7226796	NULL	NULL	468591	5195710	26	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA9845233	"ERS7523501","f8f41bb6-0b38-11ec-960b-fa163eea3084"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	WELLCOME SANGER INSTITUTE	2021-12-02	NULL	NULL	NULL	PDT001194754.1	2021-12-03	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"oqxB"	"oqxB"	4	"arsC,arsD,arsR,fieF"	0	NULL	3.10.18	2021-09-30.1	NUCLEOTIDE	1
PDT001194756.1|SAMEA9845235||Citrobacter freundii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR7226798	NULL	NULL	459950	5153223	26	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA9845235	"ERS7523502","f8fcb1cc-0b38-11ec-960b-fa163eea3084"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	WELLCOME SANGER INSTITUTE	2021-12-02	NULL	NULL	NULL	PDT001194756.1	2021-12-03	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"oqxB"	"oqxB"	4	"arsC,arsD,arsR,fieF"	0	NULL	3.10.18	2021-09-30.1	NUCLEOTIDE	1
PDT001194760.1|SAMEA9845237||Citrobacter freundii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR7226802	NULL	NULL	274978	5341491	93	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA9845237	"ERS7523506","f909cb28-0b38-11ec-960b-fa163eea3084"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	WELLCOME SANGER INSTITUTE	2021-12-02	NULL	NULL	NULL	PDT001194760.1	2021-12-03	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	19	19	NULL	"aac(3)-IId,aadA2,aph(3'')-Ib,aph(3')-VI,aph(6)-Id,armA,blaCMY,blaCMY-4,blaNDM-1,blaSHV-12,ble,dfrA12,floR,mph(E),msr(E),qnrB9,sul1,sul2,tet(A)"	"aac(3)-IId,aadA2,aph(3'')-Ib,aph(3')-VI,aph(6)-Id,armA,blaCMY,blaCMY-4,blaNDM-1,blaSHV-12,ble,dfrA12,floR,mph(E),msr(E),qnrB9,sul1,sul2,tet(A)"	30	"arsA,arsB,arsC,arsD,arsR,fieF,merA,merB,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacE,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.18	2021-09-30.1	NUCLEOTIDE	1
PDT001194762.1|SAMEA9845240||Citrobacter freundii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR7226804	NULL	NULL	158263	5314034	105	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA9845240	"ERS7523508","f90dbe7c-0b38-11ec-960b-fa163eea3084"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter freundii	NULL	NULL	546	WELLCOME SANGER INSTITUTE	2021-12-02	NULL	NULL	NULL	PDT001194762.1	2021-12-03	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	19	19	NULL	"aac(3)-IId,aadA2,aph(3'')-Ib,aph(3')-VI,aph(6)-Id,armA,blaCMY,blaCMY-4,blaNDM-1,blaSHV-12,ble,dfrA12,floR,mph(E),msr(E),qnrB9,sul1,sul2,tet(A)"	"aac(3)-IId,aadA2,aph(3'')-Ib,aph(3')-VI,aph(6)-Id,armA,blaCMY,blaCMY-4,blaNDM-1,blaSHV-12,ble,dfrA12,floR,mph(E),msr(E),qnrB9,sul1,sul2,tet(A)"	29	"arsA,arsB,arsC,arsD,arsR,fieF,merA,merB,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.18	2021-09-30.1	NUCLEOTIDE	1
PDT001194772.1|SAMEA9845241||Citrobacter youngae|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR7226814	NULL	NULL	790475	5134443	22	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA9845241	"ERS7523509","f910b7bc-0b38-11ec-960b-fa163eea3084"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Citrobacter youngae	NULL	NULL	133448	WELLCOME SANGER INSTITUTE	2021-12-02	NULL	NULL	NULL	PDT001194772.1	2021-12-03	133448	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMY,qnrB12"	"blaCMY,qnrB12"	1	"fieF"	0	NULL	3.10.18	2021-09-30.1	NUCLEOTIDE	1
